surface_necrosee;colonne;oiv;necrose;taille_necrose;ligne;sporulation;image_name;sheet;experiment;densite_sporulation
;1;7;0;;a;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;7
;1;5;0;;b;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;3
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;5
;2;5;0;;a;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;3
;2;5;0;;b;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;3
;2;3;0;;c;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;3
;3;5;0;;a;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;5
;3;7;0;;b;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;9
;3;5;0;;c;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;5
;4;3;0;;a;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;5
;4;3;0;;b;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;3
;4;7;0;;c;1;Exp18DM05_inoc1_T4_P63;4dpi;Exp18DM05_saisie;7
;1;5;0;;a;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;3
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;3
;2;1;0;;a;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;5
;2;3;0;;b;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;1
;2;3;0;;c;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;1
;3;5;0;;a;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;3
;3;5;0;;b;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;5
;3;5;0;;c;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;3
;4;5;0;;a;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;3
;4;3;0;;b;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;5
;4;7;0;;c;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;7
;1;5;0;;a;1;Exp18DM05_inoc1_T4_P64;4dpi;Exp18DM05_saisie;3
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;3
;2;7;0;;a;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;7
;2;3;0;;b;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;3
;2;3;0;;c;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;3
;3;3;0;;a;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;3
;3;3;0;;b;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;3
;3;3;0;;c;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;3
;4;7;0;;a;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;5
;4;5;0;;b;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;7
;4;5;0;;c;1;Exp18DM05_inoc1_T4_P65;4dpi;Exp18DM05_saisie;5
;1;9;0;;a;0;Exp18DM05_inoc1_T4_P66;4dpi;Exp18DM05_saisie;
;1;3;0;;b;1;Exp18DM05_inoc1_T4_P66;4dpi;Exp18DM05_saisie;3
;1;7;0;;c;1;Exp18DM05_inoc1_T4_P66;4dpi;Exp18DM05_saisie;9
;1;5;0;;a;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;5
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;5
;2;7;0;;a;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;7
;2;3;0;;b;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;5
5;2;3;1;1;c;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;5
;3;5;0;;a;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;3
;3;5;0;;b;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;3
;3;9;0;;c;0;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;
7;4;7;1;7;a;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;9
;4;5;0;;b;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;5
;4;3;0;;c;1;Exp18DM05_inoc1_T4_P67;4dpi;Exp18DM05_saisie;3
;1;3;0;;a;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;5
;1;3;0;;b;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;3
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;3
;2;7;0;;a;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;5
;2;7;0;;b;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;7
;2;7;0;;c;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;7
;3;3;0;;a;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;3
;3;1;0;;b;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;3
;3;3;0;;c;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;5
;4;3;0;;a;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;5
;4;9;0;;b;0;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;
;4;5;0;;c;1;Exp18DM05_inoc1_T4_P68;4dpi;Exp18DM05_saisie;5
;1;7;0;;a;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;5
;1;3;0;;b;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;3
;1;5;0;;c;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;5
;2;3;0;;a;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;3
5;2;3;1;3;b;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;5
;2;3;0;;c;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;5
;3;5;0;;a;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;5
7;3;9;1;7;b;0;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;
;3;5;0;;c;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;3
;4;3;0;;a;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;3
;4;3;0;;b;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;3
5;4;7;1;5;c;1;Exp18DM05_inoc1_T4_P69;4dpi;Exp18DM05_saisie;7
;1;3;0;;a;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;5
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;5
;2;3;0;;a;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;5
;2;3;0;;b;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;3
;2;3;0;;c;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;3
5;3;3;1;1;a;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;3
;3;3;0;;b;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;5
;3;3;0;;c;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;3
;4;5;0;;a;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;3
;4;1;0;;b;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;3
7;4;7;1;7;c;1;Exp18DM05_inoc1_T4_P70;4dpi;Exp18DM05_saisie;7
;1;3;0;;a;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;3
;1;3;0;;b;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;3
;1;3;0;;c;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;3
;2;7;0;;a;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;9
3;2;5;1;3;b;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;5
;2;5;0;;c;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;3
;3;3;0;;a;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;5
;3;5;0;;b;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;3
;3;5;0;;c;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;5
;4;5;0;;a;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;5
;4;5;0;;b;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;5
;4;3;0;;c;1;Exp18DM05_inoc1_T4_P71;4dpi;Exp18DM05_saisie;5
;1;7;0;;a;1;Exp18DM05_inoc1_T4_P72;4dpi;Exp18DM05_saisie;9
;1;3;0;;b;1;Exp18DM05_inoc1_T4_P72;4dpi;Exp18DM05_saisie;3
7;1;7;1;5;c;1;Exp18DM05_inoc1_T4_P72;4dpi;Exp18DM05_saisie;9
;1;3;0;;a;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;1;1;0;;b;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;1;1;0;;c;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;2;1;0;;a;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;2;1;0;;b;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;2;1;0;;c;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;3;5;0;;a;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;5
;3;5;0;;b;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;3
;3;5;0;;c;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;5
7;4;9;1;7;a;0;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;
7;4;9;1;7;b;0;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;
9;4;7;1;7;c;1;Exp18DM05_inoc1_T5_P01;5dpi;Exp18DM05_saisie;9
9;1;9;1;9;a;0;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;
9;1;9;1;9;b;0;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;
9;1;9;1;9;c;0;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;
5;2;9;1;7;a;0;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;
5;2;9;1;7;b;0;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;
5;2;9;1;7;c;0;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;
;3;5;0;;a;1;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;7
;3;5;0;;b;1;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;7
;3;5;0;;c;1;Exp18DM05_inoc1_T5_P02;5dpi;Exp18DM05_saisie;7
;1;3;0;;a;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;5
;1;5;0;;c;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;5
;2;1;0;;a;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;1
;2;1;0;;b;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;1
;2;1;0;;c;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;1
;3;3;0;;a;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;1
;3;3;0;;b;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;1
;3;1;0;;c;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;1
;4;3;0;;a;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;5
;4;5;0;;b;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;5
;4;5;0;;c;1;Exp18DM05_inoc1_T5_P03;5dpi;Exp18DM05_saisie;5
7;1;9;1;7;a;0;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;
7;1;9;1;7;b;0;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;
7;1;9;1;7;c;0;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;
7;2;9;1;9;a;0;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;
7;2;9;1;9;b;0;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;
7;2;9;1;9;c;0;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;
7;3;7;1;5;a;1;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;9
7;3;7;1;5;b;1;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;9
7;3;7;1;5;c;1;Exp18DM05_inoc1_T5_P04;5dpi;Exp18DM05_saisie;9
7;1;7;1;5;a;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;9
7;1;7;1;5;b;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;9
7;1;7;1;5;c;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;9
;2;5;0;;a;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;5
;2;5;0;;b;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;5
;2;5;0;;c;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;5
;3;3;0;;a;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;3
;3;5;0;;b;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;3
;3;3;0;;c;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;3
;4;5;0;;a;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;3
;4;5;0;;b;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;3
;4;5;0;;c;1;Exp18DM05_inoc1_T5_P05;5dpi;Exp18DM05_saisie;3
;1;5;0;;a;1;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;5
;1;5;0;;c;1;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;5
9;2;9;1;7;a;0;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;
9;2;9;1;7;b;0;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;
9;2;7;1;7;c;1;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;9
7;3;9;1;9;a;0;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;
7;3;9;1;9;b;0;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;
7;3;9;1;9;c;0;Exp18DM05_inoc1_T5_P06;5dpi;Exp18DM05_saisie;
5;1;7;1;5;a;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
5;1;5;1;3;b;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
;1;3;0;;c;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
;2;7;0;;a;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;9
;2;1;0;;b;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;3
5;2;5;1;1;c;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
5;3;7;1;5;a;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;9
5;3;5;1;5;b;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
;3;9;0;;c;0;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;
7;4;7;1;7;a;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;9
;4;5;0;;b;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
;4;5;0;;c;1;Exp18DM05_inoc1_T5_P31;5dpi;Exp18DM05_saisie;5
7;1;7;1;5;a;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
5;1;5;1;1;b;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
;1;7;0;;c;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;9
;2;5;0;;a;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
5;2;7;1;7;b;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;9
5;2;7;1;5;c;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;9
;3;5;0;;a;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
;3;3;0;;b;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
3;3;7;1;1;c;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
5;4;5;1;3;a;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;5
;4;9;0;;b;0;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;
;4;7;0;;c;1;Exp18DM05_inoc1_T5_P32;5dpi;Exp18DM05_saisie;9
;1;7;0;;a;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;9
;1;3;0;;b;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
5;1;7;1;1;c;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
;2;3;0;;a;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;3
3;2;7;1;1;b;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
;2;5;0;;c;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
;3;5;0;;a;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;7
7;3;7;1;7;b;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;9
;3;5;0;;c;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
;4;5;0;;a;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
;4;5;0;;b;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;5
;4;7;0;;c;1;Exp18DM05_inoc1_T5_P33;5dpi;Exp18DM05_saisie;9
;1;3;0;;a;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;1;3;0;;c;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;2;3;0;;a;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;2;3;0;;b;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;3
5;2;7;1;5;c;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;9
5;3;5;1;3;a;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;3;5;0;;b;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;3;3;0;;c;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;4;5;0;;a;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
;4;5;0;;b;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;5
9;4;7;1;7;c;1;Exp18DM05_inoc1_T5_P34;5dpi;Exp18DM05_saisie;9
;1;3;0;;a;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;3
5;1;7;1;5;b;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;9
;1;7;0;;c;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
5;2;7;1;5;a;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;9
5;2;5;1;3;b;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
3;2;5;1;5;c;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
5;3;5;1;1;a;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
;3;3;0;;b;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
5;3;5;1;3;c;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
;4;7;0;;a;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
;4;7;0;;b;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;5
;4;5;0;;c;1;Exp18DM05_inoc1_T5_P35;5dpi;Exp18DM05_saisie;3
;1;9;0;;a;0;Exp18DM05_inoc1_T5_P36;5dpi;Exp18DM05_saisie;
;1;3;0;;b;1;Exp18DM05_inoc1_T5_P36;5dpi;Exp18DM05_saisie;5
;1;9;0;;c;0;Exp18DM05_inoc1_T5_P36;5dpi;Exp18DM05_saisie;
;1;1;0;;a;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;1;1;0;;b;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;1;1;0;;c;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;2;1;0;;a;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;2;1;0;;b;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;2;1;0;;c;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;3;3;0;;a;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;3;3;0;;b;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
;3;3;0;;c;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;1
7;4;7;1;7;a;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;9
7;4;7;1;7;b;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;9
7;4;7;1;7;c;1;Exp18DM05_inoc1_T5_P37;5dpi;Exp18DM05_saisie;9
9;1;9;1;9;a;0;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;
9;1;9;1;9;b;0;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;
9;1;9;1;9;c;0;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;
;2;5;0;;a;1;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;5
;2;5;0;;b;1;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;5
;2;3;0;;c;1;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;5
;3;3;0;;a;1;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;3
;3;1;0;;b;1;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;3
;3;3;0;;c;1;Exp18DM05_inoc1_T5_P38;5dpi;Exp18DM05_saisie;3
;1;3;0;;a;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;5
;1;3;0;;b;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;5
;1;3;0;;c;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;5
;2;1;0;;a;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;1
;2;1;0;;b;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;1
;2;1;0;;c;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;1
;3;1;0;;a;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;1
;3;1;0;;b;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;1
;3;1;0;;c;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;1
;4;5;0;;a;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;5
;4;3;0;;b;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;3
;4;3;0;;c;1;Exp18DM05_inoc1_T5_P39;5dpi;Exp18DM05_saisie;3
9;1;7;1;7;a;1;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;7
5;1;7;1;7;b;1;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;9
5;1;7;1;7;c;1;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;9
9;2;9;1;9;a;0;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;
9;2;9;1;9;b;0;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;
9;2;9;1;9;c;0;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;
;3;5;0;;a;1;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;5
;3;5;0;;b;1;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;5
;3;3;0;;c;1;Exp18DM05_inoc1_T5_P40;5dpi;Exp18DM05_saisie;5
;1;5;0;;a;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;5
;1;5;0;;b;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;5
;1;3;0;;c;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;5
;2;3;0;;a;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;1
;2;1;0;;b;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;1
;2;3;0;;c;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;1
;3;1;0;;a;1;Exp18DM05_inoc1_T5_P41;5dpi;Exp18DM05_saisie;1
